직무ID,직무,회사,주요업무,자격요건,우대사항,혜택 및 복지,채용보상금
156291,QA Engineer,파이랩테크놀로지,"['- 설계, 개발, 테스트를 포함한 모든 소프트웨어 개발 프로세스에 참여하여 제품의 품질을 유지하고', '비즈니스 요구사항을 충족하도록 노력해요.', '- 제품의 주요 품질을 측정 및 평가하고 품질 수준을 향상할 수 있도록 해요.', '- 제품팀과 긴밀하게 협업하여 빠르고 안정적으로 제품을 고객에서 전달할 수 있도록 해요.', '- 개발팀, 제품팀과 협력하여 QA 시나리오 및 전략을 설계해요.', '- 요구 사항 및 기술 설계 문서를 검토하고 피드백 해요.', '- 자동화된 테스트 환경을 구축하고 개선해요.']","['- QA Engineer로서 3년 이상의 경험 혹은 이에 준하는 능력을 가지고 있으신 분', '- QA 프로세스 및 소프트웨어 테스팅에 대한 이해가 있으신 분', '- QA 프로세스를 구축 및 개선한 경험이 있으신 분', '- 자동화 테스트, 테스트 설계 전략과 같은 다양한 테스트 기술에 대한 경험이 있으신 분', '- 개발 수명 주기에 따른 적합한 테스트 전략 수립 경험이 있으신 분', '- 제품 품질을 측정하고 개선한 경험이 있으신 분', '- 원활한 커뮤니케이션과 협업 역량을 보유하신 분']","['- QA 팀을 리드한 경험이 있으신 분', '- 성능 및 보안 테스트 경험이 있으신 분', '- QA 계획 단계부터 실행 단계까지 자기 주도적으로 경험이 있으신 분', '- JIRA, Confluence, Slack 등의 협업 도구를 원활하게 사용하시는 분', '- 블록체인 기술에 대한 관심이 높으며 산업 성장성에 확신이 있으신 분', '- 끊임없이 성장하고자 노력하며, 새로운 지식을 습득하는 것을 즐기시는 분']","['Laptop(window, Mac OS), 4k모니터, 키보드 등 제공! 개발자 아니어도 맥 쓸 수 있어요', '매월 체력 단련비(복지비) 10만원 지원', '통신비 지원', '야근 시 석식, 택시비 지원', '무료 스낵바 (편의점을 방불케 하는 다채로운 음료와 과자 제공)', '유연 출근제 (8시 ~ 11시 출근), 자유롭게 신청하는 재택근무', '업무 관련 도서 구입비 전액 지원', '사내 인재 추천 합격 시, 채용 보상금 지급', '매달 진행되는 랜덤런치', '단독 건물 사용! sk v1 tower B동 전체가 파이랩!', '', '', '', '[전형 안내]', '', '채용 전형: 서류 전형 ＞ 1차 인터뷰 ＞ 2차 인터뷰 ＞ 최종합격', '- 이력 및 경험에 따라 일부 전형 과정이 생략 또는 추가될 수 있습니다.']",100만원
133619,Product Manager (QANDA Core),매스프레소(콴다),"['학생들에게 효과적이고 효율적인 학습 경험을 제공하기 위한 기능과 콘텐츠를 포함하는 프로덕트 설계 및 개발', '데이터 기반의 인사이트와 창의적인 아이디어를 활용하여 서비스 지표 개선 및 문제 해결을 위한 제품 전략 수립', '다양한 비즈니스 모델을 활용하여 회사 수익성을 높이는 제품 전략 수립', '기획, 디자인, 개발 팀 간의 원활한 협업 및 프로젝트 리더십', '프로젝트 가설 설정 후, 실험 설계 및 진행 (예: A/B 테스트)', '다양한 트렌드, 서비스 및 사용자 리서치를 통한 시장 분석과 인사이트 도출']","['최소 5년 이상의 유관업무 경력(Product Manager, Product Owner, 제품 기획, 소프트웨어 개발, 데이터 분석 등)이 있으신 분', '문제해결을 위한 논리적 사고능력과 이를 위한 Communication (문서화, 언어적 커뮤니케이션)에 뛰어나신 분', '많은 협업자들과의 협업을 위한 커뮤니케이션에 능하신 분', '고객 중심의 사고와 함께, 비즈니스 임팩트에 대한 균형 있는 통찰력이 있으신 분', '정량적, 정성적 데이터를 기반으로 인사이트를 얻고, 가설 설정 및 실험 설계가 가능하신 분']","[""아래의 우대 사항은 담당 업무를 더 정확히 안내하기 위함입니다. 아래 서술되는 모든 자질과 경험을 갖추실 필요는 없으며, 말 그대로 '우대 사항'입니다."", '교육 및 플랫폼 서비스 관련 이해도가 높으신 분', '데이터 분석, 시각화, A/B Test 등 데이터 관련 툴(Firebase, Google Analytics, Mixpanel/Amplitude 등)을 활용한 경험이 있거나 새로운 툴을 적용하는 데 어려움이 없으신 분', 'AI 및 IT 등의 기술에 대한 이해도가 높으신 분', '개발, 디자인(UX), 마케팅 등 다른 분야에 대한 경험이 있으신 분', 'Growth Team(Growth Hacking) 또는 Lean Startup에 대한 이해도가 높고 공감할 수 있으신 분', '신사업을 개척하고 성장시킨 경험이 있으신 분', 'Platform 서비스에 대한 경험이 있으신 분', '', '[기타 사항]', '전형 절차: 서류 전형 - 면접 전형 - 최종 합격', '(포지션에 따라 과제 전형 혹은 추가 면접이 진행될 수 있습니다.)', '제출 서류: 자유 양식의 국문 또는 영문 이력서 (PDF)', '근무 형태: 정규직 (수습기간 3개월)', '근무 지역: 서울시 강남구 선릉로 428, 17층']","['① 자율성을 보장하며 업무에 몰입할 수 있는 환경을 만듭니다', '주 40시간 근무 기준의 자유로운 유연출퇴근제 운영', '별도 승인 없는 무제한 휴가', '맥북, 모니터 등의 고사양 IT장비 지원', '간식, 커피 및 음료가 제공되는 무제한 스낵바', '', '② 함께 시간을 보내고 함께 성장합니다', 'Communication Meal: 점심/저녁 식대 지원', '팀 커뮤니케이션 활성화 이벤트 상시 운영', '사내 스터디 및 세미나 운영', '동아리 활동 지원', '', '③ 개인의 삶과 휴식을 지원합니다', '체력단련비/자기개발비/심리 상담 지원', '리프레시 휴가와 휴가비', '주거와 생활 안정을 위한 대출 지원', '배우자와 함께 종합 건강검진 지원', '', '[유의 사항]', '이력서에 지원 분야의 경력 사항을 최대한 구체적이고 상세히 기술해 주시길 바랍니다.', '모든 서류는 PDF 파일로 제출해주시기 바랍니다.', '입사지원서 내용에 허위사실이 판명될 경우 입사가 취소될 수 있습니다.', '채용 시 마감되는 포지션입니다.']",100만원
189185,[신입] QA 플랫폼 개발자,큐브리드,"['개발된 기능 테스트 및 테스트 자동화', 'QA 플랫폼 개선 및 개발 작업']","['linux OS 사용 가능', 'shell script 개발 가능']","['SQL 사용 가능자', 'SQL/D 또는 SQL/P 자격증 보유자', 'JAVA 프로그램 가능자']","['＜근무조건＞', '', '정규직 - 주 5일 근무 실시 (주 2일 재택근무 시행)', '유연근무제 도입', '- 연구소 : 부분선택근무제(오전 7시부터 오후 3시까지 자유롭게 출근)', '', '＜복리후생 및 인센티브＞', '', '4대 보험: 국민연금, 건강보험, 고용보험, 산재보험', '연차수당 지급', '야간, 휴일, 연장근로에 대한 보상휴가 또는 수당 지급', '자기계발비 지원: 도서, 외부 교육', '복리후생비 지원: 어학, 운동, 건강검진 등', '장기근속 상여금 지급(유급휴가 5일 포함)', '퇴직연금 가입', '기업 단체 상해보험 가입', '경조사 지원: 각종 경조금 및 경조 휴가제', '사업 실적에 따라 인센티브 지급']",100만원
120798,QA 플랫폼 개발자,큐브리드,"['개발된 기능 테스트 및 테스트 자동화', 'QA 플랫폼 개선 및 개발 작업']","['linux OS 사용 가능', 'shell script 개발 가능']","['SQL 사용 가능자', 'SQL/D 또는 SQL/P 자격증 보유자', 'JAVA 프로그램 가능자']","['＜근무조건＞', '', '정규직 - 주 5일 근무 실시 (주 2일 재택근무 시행)', '유연근무제 도입', '- 연구소 : 부분선택근무제(오전 7시부터 오후 3시까지 자유롭게 출근)', '', '＜복리후생 및 인센티브＞', '', '4대 보험: 국민연금, 건강보험, 고용보험, 산재보험', '연차수당 지급', '야간, 휴일, 연장근로에 대한 보상휴가 또는 수당 지급', '자기계발비 지원: 도서, 외부 교육', '복리후생비 지원: 어학, 운동, 건강검진 등', '장기근속 상여금 지급(유급휴가 5일 포함)', '퇴직연금 가입', '기업 단체 상해보험 가입', '경조사 지원: 각종 경조금 및 경조 휴가제', '사업 실적에 따라 인센티브 지급']",100만원
256483,소프트웨어 QA(QC),메디픽셀,"['자사 개발 제품(SaMD)에 대한 품질보증', 'Test 계획 수립, Test Case 관리, Test 수행, Test 결과 보고', '필드 이슈에 대한 현상/증상 파악 및 대응방향 도출', '테스트 및 업무 효율 향상을 위한 개선 활동', '개발/PM 등 협업 부서와의 업무 커뮤니케이션 활동']","['최소 3년 이상의 소프트웨어 품질 보증 업무 경험을 보유하신 분', 'SDLC 전반에 걸친 소프트웨어 QA 방법론, 도구 및 프로세스에 대한 깊은 이해를 갖추신 분', 'QA 프로세스 개선에 적극적으로 참여한 경험이 있으신 분', '개발팀과 원활한 의사소통이 가능하신 분', '문제 해결을 위해 관련 부서와 긍정적이고 논리적인 사고를 바탕으로 의사소통이 가능하신 분', 'SDLC 각 단계별 테스팅 활동 내용 위주로 작성된 자유로운 형식의 경력기술서 제출']","['컴퓨터활용능력 우수자', '의료기기 관련 품질 관리 관련 업무 3년이상이신 분', '소프트웨어 개발 Lifecycle 전반을 경험해보신 분', '품질 시스템이나 품질 업무 절차를 구축해 보신 분', '테스트 관련 자격증 소지자', 'Linux, Web 기반 어플리케이션 테스트 경험자', 'Jira, Confluence 관리 및 사용 경험자']","['자율출퇴근제 및 재택근무 시행 (MOOC제도)', '식대 별도지원', '간식 및 커피 제공', '장기근속자 연차별 포상휴가 및 포상금', '직무발명보상', '성과별 연구수당 지급', '건강검진비 지원', '경조휴가 및 경조사비 지원', '외국어교육, 직무관련 교육 지원', '도서구매비 지원', '명절선물']",100만원
257169,QA 엔지니어,아이지넷(보닥),"['웹/앱 서비스에 대한 QA 업무를 수행하며 개선점을 확인합니다.', '제품 완성도 상승을 위한 유지 및 보수 활동을 수행합니다.', '품질 제어를 위한 다양한 테스트를 진행하며 이슈 트러블슈팅을 수행합니다.', 'Product 버전별 형상 및 문서를 관리하며 테스트 계획과 일정을 수립합니다.', '기획 및 디자인, 개발, 운영 등 유관 부서와의 협업하며 더 좋은 서비스를 제공할 수 있도록 합니다.']","['5년 이상의 플랫폼 서비스 (웹 또는 모바일 앱) QA 등 소프트웨어 테스트 경험', '소프트웨어 개발 라이프 사이클(Software Development Life Cycle) 전반에 걸쳐 품질 관리 경험', '이슈검출 및 추적에 있어 끈기있게 접근하는 마인드 보유자', '업무수행에 있어 활동적이고 능동적인 성향 보유자', '테스트 설계 및 테스트 케이스 작성을 주도적으로 해본 경험', 'Figma, Jira, Confluence, Slack 등 협업툴 사용 능력', '논리적이고 유연한 사고로 개발 팀 등 유관 부서와의 협업을 위한 원할한 커뮤니케이션 역량', '새로운 기술/지식 습득에 적극적으로 임하는 태도', '공동 목표를 가진 팀원들과 적극적으로 소통하며 업무에 임하는 태도']","['자사 플랫폼 서비스 QA 경력이 있으신 분', 'QA 프로세스를 구축하거나 개선하여 좋은 성과를 만든 경험이 있으신 분', '자동화 테스트를 구축했거나 수행 및 설계한 경험이 있으신 분', 'ISTQB, CSTS 등 소프트웨어 테스팅 관련 자격증 보유하신 분']","['내가 직접 선택하는 근무시간! 유연 근무제', '사내 카페, 간식 무제한 무료 이용 가능(바리스타 상주. 고품질 커피를 몇 잔이든 무료로~!)', '원하는 것을 마음껏 사요~! 연간 복지 포인트 120만원 지원', '밥값 필요없어요~! 매일 점심식대 10,000원 지원', '내 일상은 소중하니까~! 매월 마지막 주 금요일 Half Day(3시간 근무 후 퇴근)', '건강이 제일 우선! 본인 및 배우자 종합 건강검진 지원!', '자녀를 키워도 안심! 육아/교육 수당 지원 (국가 지원금 외 지원. 월 최대 30만원)', '나를 위한 무한 성장! 직무 관련 세미나/교육비 지원', '직무 도서 구매비 지원', '생일 축하 선물 지원 등 사내 이벤트', '경조사(결혼,출산,첫돌, 조사 등) 격려금, 휴가 지원', '보장성 및 저축성 보험 가입 시 보험료 6개월 지원', '추석/설 명절 선물 지원', '교통비 지원 (밤 10시 이후 퇴근 시. 다만, 불필요한 야근은 지양해요!)']",100만원
256888,[애디슨] 클라이언트 엔지니어(Android),엔비티(NBT),"['기능 요구 사항 분석 및 정규화', '안정적인 기능 제공을 위한 SDK 구조 설계 및 기능 구현', '매체 연동 및 QA 진행', '매체 트러블 슈팅 대응 및 유지 보수', '새로운 기술 적용을 위한 기술 리서치', '기능의 최적화를 위한 리팩토링', '유지 보수 및 신규 기능 릴리즈', '기능 안정화를 위한 모니터링 및 개선', 'Back-end 서버와 API 통신을 위한 API 설계 및 구현']","['Java 및 Kotlin을 활용한 개발에 능숙한 분', 'MVP, MVVM 등 디자인 패턴을 이해하고 이를 개발에 적용한 경험이 있는 분', '비동기 프로그래밍(Coroutine, RxJava) 경험 보유 하신 분', '다른 개발자 및 팀원과의 협업 경험이 풍부하고 소통 능력이 뛰어난 분', '다양한 앱 네이티브 UI 인터랙션을 개발할 수 있는 역량을 가진 분']","['다국어 지원 기능을 적용한 경험이 있는 분', 'Multi Module 개발 경험이 있는 분', 'Unit Test 및 UI Test 작성 경험이 있는 분', 'SDK나 라이브러리 개발 및 운영 경험이 있는 분', '클린 아키텍처(Clean Architecture)를 고민하고 직접 적용해 본 경험이 있는 분', '업무 프로세스 개선과 개발 문화 향상에 관심이 많은 분']","['당신의 도전을 위해서 전폭적인 지원과 환경을 제공합니다.', '', '“일에 대한 몰입을 전폭 지원하고, 몰입을 방해하는 요소는 최소화”하는 것이 NBT의 근무환경에 대한 철학입니다. NBT는 구성원이 몰입하는 근무환경을 위해 최고의 프로그램을 제공합니다.', '', '[보상] 현실적인 걱정없이, 업무에 몰입할 수 있도록, 개인의 역량 수준에 기반한 경쟁력 있는 기본 보상을 제공합니다. 개인의 빠른 역량 성장을 반영하여 기본 보상은 6개월 마다 인상을 검토합니다. 또한 특별한 성과에 기여한 개인의 헌신과 노력을 보상하기 위해 특별 주식 보상을 정기적으로 집행 합니다.', '', '[휴식] 높은 업무 몰입도에 따른 충분한 휴식을 위해, 법정 기본 연차휴가에 더해 한도없는 NBT Refresh 제도를 운영합니다. 함께 일하는 동료들과 상의하여, 한번에 긴 휴가를 누릴 수도 있습니다.', '', '[건강] 건강에 대한 걱정을 덜어드리기 위해서 매년 업계 최고 수준의 건강검진을 제공합니다.', '', '[학습] 실제 업무 수행과 프로젝트 경험의 반복을 통한 강화 학습을 중요하게 생각합니다. 하지만 그 외에도 부가적인 학습에 필요한 업무 관련 교육비, 외부 세미나/컨퍼런스, 도서 구입 및 사내 스터디를 한도/횟수 제한없이 지원해드립니다.', '', '[업무 편의성] 장비 걱정없이 업무에 몰입할 수 있도록 업계 최고 수준의 업무용 개인 장비를 유지합니다. 먹을 걱정없이 업무에 몰입할 수 있도록 점심/ 저녁 모두 회사가 제공합니다. 그 외에도 야근 귀가 택시비 등을 제공합니다.']",100만원
255605,프로덕트 디자이너,리원엑스,"['유저 리서치와 정량적 데이터를 기반한 문제점 도출합니다.', '기능별 세부 정책을 분석 및 정의합니다.', '문제 해결과 사용자 중심 경험을 고려해 B2B, B2C 플랫폼을 디자인합니다.', '효율적인 디자인 업무를 위해 디자인 시스템을 제작 및 운영합니다.', 'QA계획을 수립하고 시나리오를 작성합니다.']","['3년 이상의 Web/Mobile 제품 디자인 경험이 있는 분', 'B2B와 B2C SaaS 프로덕트 구축을 경험해 보신 분', '서비스의 가치를 이해하고 함께 서비스의 방향을 고민할 수 있는 분', '문제의 본질과 프로젝트의 목적을 이해하고 사용자 중심으로 문제를 해결할 수 있는 분', 'Figma를 통해 위계질서가 있고, 조형적 완성도가 높은 Web/Mobile UI를 구성할 수 있는 분', '본인의 디자인을 논리적으로 표현하고 설득할 수 있는 분', '다양한 직군과의 협업에서 투명하고 논리적으로 구성원과 커뮤니케이션 할 수 있는 분']","['서비스 출시부터 운영, 성장까지 제품 사이클 전반에 대한 경험이 있는 분', '복잡한 정보, 기술, 정책들을 이해하고 구조화된 UI, 일관된 UX를 설계한 경험해 보신 분', '반응형 웹 UI에 대한 높은 이해도를 바탕으로 다양한 기기를 대응한 경험이 있는 분', '스타트업에서 빠른 성장을 경험하며 사람과 조직이 겪는 문제를 해결한 경험이 있는 분']","['[근무시간]', '탄력 출퇴근제 적용 (8:00~11:00 사이에 출근, 일 8시간 근무 후 퇴근)', '', '[\u200d근무환경]', '근무 형태 : 정규직 (수습 3개월 / 수습기간 중 급여 100% 지급)', '원하는 간식, 커피, 차 제공.', '점심 식대 지원', '자유로운 연차사용 (절대 사유 묻지않습니다)', '노션으로 업무 진행 및 공유', '', '[복지]', '리프레시 휴가 3일 별도 부여', '장기 근속자에게 유급휴가 추가부여 (3년 2주 or 5년 3주)', '놀금제도 - 금요일 30분 단축근무 시행', '매주 수요일 재택근무 시행', '생일자 반일 근무 제도 (근무시간 시작 후 4시간 근무 후 퇴근)', '4대보험 및 건강/종합검진비 지원', '업무역량에 따른 인센티브 지급', '명절선물 지급', '', '[자기계발 지원]', '매월 도서구입비 지원', '교육비 지원 (연 100만원 한도)']",100만원
255061,"Sr~Staff, QA Engineer (Eats)",쿠팡,"['쿠팡 프로젝트에 독립된 혹은 2명 이상의 QA Engineer로서 Test 수행', '프로젝트 킥오프에서 론칭까지 참여하며, Test strategy/estimation의 계획 수립', '프로젝트의 엔드투엔드 테스트를 책임지며, 품질에 대한 Sign-off진행', 'Agile mode에서 3~4명으로 이루어진 QA 팀으로 일하며 산출물 리뷰 및 지속적인 QA Process 개선', 'QA Platform - Automation and Tooling 진행']","['5년 이상의 QA Engineer 경력을 가지신 분', '잘 구성된 Test plan 수립 및 Test case 작성 가능하신 분', '빠른 적응력 및 분석력,', '빠른 적응력, 분석력 및 PO/Designer/Dev/QA/Operator 분들과의 효율적인 커뮤니케이션 가능하신 분', 'Test tool (Postman, Charlse, Mysql) 사용 가능하신 분']","['이커머스/배달 서비스 관련 경험이 있으신 분', 'API/UI 자동화 작업 경험이 2년 이상 있으신 분', 'API/UI 자동화 Framework 직접 구축해본 경험이 있으신 분', 'Agile mode에서 4명 이상의 QA 팀 리딩 경험이 2년 이상 있으신 분', '영어로 커뮤니케이션이 가능하신 분']","['주 5일 유연근무제', '본인의 라이프스타일에 따른 자율 책임근무 가능!', '열린 문화, 배움을 장려하는 문화', '직책과 위계질서 대신 다양성이 공존하는 문화', '배움 있는 삶, 사내 기술공유를 통한 스터디 활성화', '임직원 단체 상해보험', '직계가족 대상 실손보험 지원', '휴게공간', '열심히 일한 당신을 위한 한강뷰 카페테리아, 300원에 모든 음료를 즐길 수 있는 밴딩머신 등', '자유로운 휴가 만끽, 사유없는 연차사용', '쿠팡 구매금액의 5% 캐시백 (최대 연간 400만원)', '다양한 취미를 즐길수있는 사내동호회 및 동호회비 지원', '최신 맥북 지원', '연1회 건강검진 제공', '명절 상여금 지급', '각종 경조사 지원(경조금, 경조휴가) 등']",100만원
256422,QA 담당자(3년이상),코인원(coinone),"['Web / App 서비스 검증, API 테스트', '제품 및 서비스에 대한 테스트 계획 수립', '테스트 케이스 작성 및 실행', '서비스 결함 및 오류 식별, 재현 및 보고']","['QA/소프트웨어 테스트 관련 경력 3년 이상인 분', '테스트 계획 수립 및 테스트 케이스 작성 경험이 있는 분', '개발 요구 사항 및 기술적 디자인에 대한 리뷰 및 피드백이 적극적인 분', '결함 관리 도구 활용 경험 (예: JIRA) 있는 분', '소프트웨어 개발 생명주기(SDLC)에 대한 기본 이해가 있는 분', '문제 해결 능력 및 논리적 사고하는 분', 'iOS/Android Mobile OS 별 테스팅 경험이 있는 분']","['ISTQB, CSTS 등 QA 관련 자격증 보유하신 분', '주식 및 가상 자산 거래 경험이 있는 분', 'API 테스트 경험 및 도구 사용 경험이(예: Postman, Swagger) 있는 분', '테스트 자동화 도구 사용 경험 (예: Selenium, Appium 등) 있는 분', 'CI/CD 환경에서의 테스트 경험이 있는 분', '애자일/스크럼 환경에서의 협업 경험이 있는 분']","['[코인원 Crew만을 위한 복리후생]', '', '# 든든한 밥심을 위해', '\ufeff 점식,석식 식대 지원 15,000원', '\ufeff 간식창고 캔틴 운영', '\ufeff 사내카페 운영 : 바리스타가 제공하는 커피 및 음료 무제한 지원', '\ufeff 매달 팀런치 비용 지원', '', '# 편안한 휴식을 위해', '\ufeff 3/5/7년 근속 시 리프레시 휴가 및 상금 지급', '\ufeff 리조트 제휴 지원', '', '# 크루와 가족의 건강과 안정적인 생활을 위해', '\ufeff 프리미엄 종합건강검진 지원', '\ufeff 직원 본인과 부양가족의 단체보험 지원', '', '# 높은 업무 집중도를 위해', '\ufeff 최고급 사양의 디바이스 지급', '\ufeff 허먼밀러 의자 제공', '\ufeff 야근 시 택시비 지원', '\ufeff 업무 관련 교육비/도서 구매 지원', '\ufeff 워크샵 비용 지원', '', '# 크루의 개인생활 지원을 위해', '\ufeff 생일축하금 지급', '\ufeff 경조사 휴가/비용 지원', '\ufeff 명절선물 지급', '', '-----------------------------------------------------------------', '', '[지원 시 유의사항]', '\ufeff 본 채용은 수시 진행으로 우수 인재 채용 시, 절차 진행 중 마감될 수 있습니다.', '\ufeff 지원서는 수행 프로젝트 중심으로 기술해 주시고 본인 기여도와 프로젝트 성과를 명시하여 주시기 바랍니다.', '\ufeff 지원서 내용 중 허위사실이 있는 경우, 전형 진행과 합격이 취소될 수 있습니다.', '\ufeff 전형절차는 직무 별로 다르게 운영될 수 있으며, 일정 및 상황에 따라 변경될 수 있습니다.', '\ufeff 인터뷰 합격 안내 후, 처우협의를 거쳐 최종적으로 합류 의사를 전달하는 오퍼레터를 발송하고 있습니다.', '\ufeff 3개월의 수습기간이 적용됩니다. 수습기간 평가에 따라 수습이 연장되거나 종료될 수 있습니다.', '\ufeff 국가보훈대상자 및 장애인은 관계 법령에 의거하여 우대하고 있습니다.']",100만원
245108,소프트웨어 QA,메디트(Medit),"['소프트웨어 QA업무 기획 및 설계', '테스트 계획 수립 및 테스트 케이스 설계', '품질 확인을 위한 테스트 수행 및 결과 공유', '고객 Issue에 대한 재현 및 SW개발 중 제품 Test', '제품 Spec에 대한 이해 및 이에 대한 피드백', 'Software 및 이와 연동된 Hardware에 대한 Test', '테스팅 자동화 시스템 구현 및 유지 보수']","['경력 (2 년 이상)', '테스트 케이스 설계 및 테스트 수행 경험자', 'BTS 경험자 (JIRA, Mantis 등)', '해외출장에 결격사유가 없는자']","['QA test 관련(ISTQB, CSTE 등) 자격증 보유자', '테스트 자동화 구축 및 운영에 주도적 참여 경험이 있는자', '소프트웨어 개발 경험이 있거나 이해가 가능한 자', '3D Scanner, 3D Data, 3D Application 품질 검증 경력자', 'Agile 방법론 경험자', 'Programming Language 지식 보유', 'TMS, QMS 경험자']","['[복지]', '유연근무제', '수평적인 호칭 체계', '최고 사양의 업무 장비/소프트웨어', '웰컴키트 제공', '캐쥬얼 복장', '3년, 5년, 7년, 10년 이후 매 5년 근속 축하 복지포인트 및 휴가 제공', '복지포인트 (분기별, 명절, 생일)', '생일 반차 제공', '다양한 경조사에 대한 지원', '종합 건강 검진', '임직원 상해 보험 가입', '심리상담(EAP) 지원', '근무지에 따라 제공되는 베네핏은 상이할 수 있습니다.', '', '', '[근무지]', '선유도 사옥 (서울특별시 영등포구 양평로25길 8)', '', '해당 포지션은 상시 채용 중으로 모집 완료 시 포지션이 마감될 수 있습니다.', '제출해 주신 내용 중 허위 사실이 있을 경우 채용이 취소될 수 있습니다.']",100만원
243156,QA/QC 담당,오케스트로,"['자사 클라우드 솔루션 기반 시스템 구축 프로젝트에서 전반적인 QA 업무 수행', '자사 솔루션 기반 커스터마이징 영역 및 연계, 통합 관점에서 QA 업무 수행', 'QA Process를 구축하고 테스트 수행 및 관리 업무', '테스트 계획 및 시나리오/케이스 설계', '서비스 품질 기준/목표 수립', '', '[업무환경]', '협업환경: Jira / Confluence', '사용 Tool : Ms Word / Excel / PPT / 아래한글']","['IT 회사 QA 업무에 경험이 2년 이상 있으신분', '고객, 사업 및 기타 유관 부서와 긴밀하게 커뮤니케이션 및 협업 역량을 보유하신 분', '네트워크 및 인프라에 대한 이해도가 높으신 분', '클라우드 및 IT 솔루션에 대한 이해도가 높으신 분']","['IT 전공 계열', '성능 및 자동화 업무 또는 비슷한 업무 경험', '관련 자격증 소지 (ISTQB, KSTQB)', 'MS Office, 아래한글, 엑셀, PPT 등 문서 작성 우수하신 분', 'Jira, Confluence 등의 툴을 이용한 협업 및 커뮤니케이션 경험을 가지신 분']","['자율 출퇴근', '매일 매일 편한 시간에 출근하세요(9~10)', '하루 8시간 열심히 근무하신다면 언제든지 퇴근 하셔도 괜찮습니다', '', '식비 지원', '오케스트로는 점심 식대를 제공합니다', '매일 매일 맛있는 식사로 힐링해 보세요', '', '각종 휴가 지원', '눈치 보지 말고 자유롭게 신청하세요. (연차, 반차, 반반차 운영)', '여름휴가(연차 외 최대 3일), 기념일 휴가(본인, 자녀 입학/졸업식 유급)를 제공해드려요.', '', '개인 장비 지급 (Mac Pro, 모니터 등)', '빛나는 성과를 내는데 꼭 필요한 최고급 사양의 업무용 장비를 지원해드립니다', '필요한 장비, 필요한 소프트웨어는 언제든지 지원해드리니 부담 없이 요청해주세요', '', '도서 구입비 지원', '개인의 성장이 조직의 성장을 이끈다고 믿습니다.', '새로이 발전하는 기술 트렌드를 익히고 발전시킬 수 있도록 교육비, 도서 구입비를 지원해드립니다.', '', '결혼 장려금 / 출산 장려금 지원', '개인의 생활과 직장이 조화를 이루도록 지원합니다.', '일생에 가장 축하할 일인 결혼과 출산 장려금을 드립니다.', '', '자유로운 복장', '개인의 개성과 스타일을 존중합니다', '편하게 입으시고, 눈치 보지 마세요', '', '그 외', '종합 건강검진, 생일 축하(선물 & 조기 퇴근), 명절 선물, 청년내일채움공제 등']",100만원
